OsmId,Name,Amenity,Shop,Cuisine,City,Street,HouseNumber,Postcode,Website,Phone,OpeningHours,Latitude,Longitude,OsmTimestamp,OsmTimestampParsed,DaysSinceUpdate,RecentlyUpdated,NameNorm,NameLength,HasCity,HasStreet,HasHouseNumber,HasPostcode,HasWebsite,HasPhone,HasOpeningHours,HasCuisine,HasCoordinates,Geo_OsmId,Geo_Name,Geo_Amenity,Geo_Shop,Geo_Cuisine,Geo_City,Geo_Street,Geo_HouseNumber,Geo_Postcode,Geo_Website,Geo_Phone,Geo_OpeningHours,Geo_Latitude,Geo_Longitude,Geo_OsmTimestamp,Geo_OsmTimestampParsed,Geo_DaysSinceUpdate,Geo_RecentlyUpdated,Geo_NameNorm,Geo_NameLength,Geo_HasCity,Geo_HasStreet,Geo_HasHouseNumber,Geo_HasPostcode,Geo_HasWebsite,Geo_HasPhone,Geo_HasOpeningHours,Geo_HasCuisine,Geo_HasCoordinates,Geo_CityGeo,Geo_StreetGeo,Geo_HouseNumberGeo,Geo_PostcodeGeo,Geo_ReverseAddressGeo
2388744126,Starbucks,cafe,,coffee_shop,Twinsburg,East Aurora Road,2728,44087,https://www.starbucks.com/store-locator/store/16981/twinsburg-east-aurora-road-2728-east-aurora-road-bld-a-twinsburg-oh-440874104,+1 330-293-0436,,41.3111571,-81.4406483,2025-05-23T14:03:35Z,2025-05-23 14:03:35+00:00,185,1,starbucks,9,1,1,1,1,1,1,0,1,1,2388744126,Starbucks,cafe,,coffee_shop,Twinsburg,East Aurora Road,2728,44087,https://www.starbucks.com/store-locator/store/16981/twinsburg-east-aurora-road-2728-east-aurora-road-bld-a-twinsburg-oh-440874104,+1 330-293-0436,,41.3111571,-81.4406483,2025-05-23T14:03:35Z,2025-05-23 14:03:35+00:00,185,1,starbucks,9,1,1,1,1,1,1,0,1,1,Twinsburg,East Aurora Road,2728,44087,"{'amenity': 'Starbucks', 'house_number': '2728', 'road': 'East Aurora Road', 'town': 'Twinsburg', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44087', 'country': 'United States of America', 'country_code': 'us'}"
2419993489,The Porch,restaurant,,,Kent,,,,https://www.kent.edu/dining/student-center-lower-level,,,41.1476665,-81.3429495,2022-05-26T21:37:21Z,2022-05-26 21:37:21+00:00,1278,0,the porch,9,1,0,0,0,1,0,0,0,1,2419993489,The Porch,restaurant,,,Kent,,,,https://www.kent.edu/dining/student-center-lower-level,,,41.1476665,-81.3429495,2022-05-26T21:37:21Z,2022-05-26 21:37:21+00:00,1278,0,the porch,9,1,0,0,0,1,0,0,0,1,Kent,Midway Drive,,44243,"{'amenity': 'The Porch', 'road': 'Midway Drive', 'neighbourhood': 'Science Corridor', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44243', 'country': 'United States of America', 'country_code': 'us'}"
2424924290,Jazzman's Cyber Cafe,cafe,,coffee_shop,Kent,,,,https://www.kent.edu/dining/student-center-lower-level,,,41.1476721,-81.3431531,2017-01-20T13:47:48Z,2017-01-20 13:47:48+00:00,3230,0,jazzman's cyber cafe,20,1,0,0,0,1,0,0,1,1,2424924290,Jazzman's Cyber Cafe,cafe,,coffee_shop,Kent,,,,https://www.kent.edu/dining/student-center-lower-level,,,41.1476721,-81.3431531,2017-01-20T13:47:48Z,2017-01-20 13:47:48+00:00,3230,0,jazzman's cyber cafe,20,1,0,0,0,1,0,0,1,1,Kent,Haymaker Parkway,,44242,"{'amenity': 'Kent State University', 'road': 'Haymaker Parkway', 'neighbourhood': 'Gateway', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44242', 'country': 'United States of America', 'country_code': 'us'}"
2434607393,The Tandoori Oven,restaurant,,indian,Kent,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.1478389,-81.3431676,2017-01-20T13:36:11Z,2017-01-20 13:36:11+00:00,3230,0,the tandoori oven,17,1,0,0,0,1,0,1,1,1,2434607393,The Tandoori Oven,restaurant,,indian,Kent,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.1478389,-81.3431676,2017-01-20T13:36:11Z,2017-01-20 13:36:11+00:00,3230,0,the tandoori oven,17,1,0,0,0,1,0,1,1,1,Kent,Haymaker Parkway,,44242,"{'amenity': 'Kent State University', 'road': 'Haymaker Parkway', 'neighbourhood': 'Gateway', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44242', 'country': 'United States of America', 'country_code': 'us'}"
2434607395,Fresh Inspirations,restaurant,,american,,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.147842,-81.3431991,2017-01-20T13:36:11Z,2017-01-20 13:36:11+00:00,3230,0,fresh inspirations,18,0,0,0,0,1,0,1,1,1,2434607395,Fresh Inspirations,restaurant,,american,,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.147842,-81.3431991,2017-01-20T13:36:11Z,2017-01-20 13:36:11+00:00,3230,0,fresh inspirations,18,0,0,0,0,1,0,1,1,1,Kent,Haymaker Parkway,,44242,"{'amenity': 'Kent State University', 'road': 'Haymaker Parkway', 'neighbourhood': 'Gateway', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44242', 'country': 'United States of America', 'country_code': 'us'}"
2434607396,Olives,restaurant,,italian,Kent,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.1478641,-81.343231,2017-01-20T13:36:11Z,2017-01-20 13:36:11+00:00,3230,0,olives,6,1,0,0,0,1,0,1,1,1,2434607396,Olives,restaurant,,italian,Kent,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.1478641,-81.343231,2017-01-20T13:36:11Z,2017-01-20 13:36:11+00:00,3230,0,olives,6,1,0,0,0,1,0,1,1,1,Kent,Haymaker Parkway,,44242,"{'amenity': 'Kent State University', 'road': 'Haymaker Parkway', 'neighbourhood': 'Gateway', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44242', 'country': 'United States of America', 'country_code': 'us'}"
2434607397,Market Deli,,deli,,Kent,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.1479334,-81.3432271,2017-01-20T13:36:11Z,2017-01-20 13:36:11+00:00,3230,0,market deli,11,1,0,0,0,1,0,1,0,1,2434607397,Market Deli,,deli,,Kent,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.1479334,-81.3432271,2017-01-20T13:36:11Z,2017-01-20 13:36:11+00:00,3230,0,market deli,11,1,0,0,0,1,0,1,0,1,Kent,Haymaker Parkway,,44242,"{'amenity': 'Kent State University', 'road': 'Haymaker Parkway', 'neighbourhood': 'Gateway', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44242', 'country': 'United States of America', 'country_code': 'us'}"
2434607398,Market Grill,restaurant,,burger;american,Kent,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.1479035,-81.3432489,2017-05-23T19:40:01Z,2017-05-23 19:40:01+00:00,3107,0,market grill,12,1,0,0,0,1,0,1,1,1,2434607398,Market Grill,restaurant,,burger;american,Kent,,,,https://www.kent.edu/dining/kent-markets,,Mo-Th 08:00-20:00; Fr 08:00-14:00; PH off,41.1479035,-81.3432489,2017-05-23T19:40:01Z,2017-05-23 19:40:01+00:00,3107,0,market grill,12,1,0,0,0,1,0,1,1,1,Kent,Haymaker Parkway,,44242,"{'amenity': 'Kent State University', 'road': 'Haymaker Parkway', 'neighbourhood': 'Gateway', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44242', 'country': 'United States of America', 'country_code': 'us'}"
2439068995,DI Dining Facility,restaurant,,,,,,,https://www.kent.edu/dining/design-innovation-dining,,,41.14998,-81.3467233,2023-09-07T19:52:35Z,2023-09-07 19:52:35+00:00,809,0,di dining facility,18,0,0,0,0,1,0,0,0,1,2439068995,DI Dining Facility,restaurant,,,,,,,https://www.kent.edu/dining/design-innovation-dining,,,41.14998,-81.3467233,2023-09-07T19:52:35Z,2023-09-07 19:52:35+00:00,809,0,di dining facility,18,0,0,0,0,1,0,0,0,1,Kent,Janik Drive,400,44243,"{'amenity': 'DI Dining Facility', 'house_number': '400', 'road': 'Janik Drive', 'neighbourhood': 'The Quad', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44243', 'country': 'United States of America', 'country_code': 'us'}"
2451963743,Penn Station,fast_food,,sandwich,Kent,,,,,,,41.1543431,-81.3526364,2024-01-16T03:06:40Z,2024-01-16 03:06:40+00:00,679,0,penn station,12,1,0,0,0,0,0,0,1,1,2451963743,Penn Station,fast_food,,sandwich,Kent,,,,,,,41.1543431,-81.3526364,2024-01-16T03:06:40Z,2024-01-16 03:06:40+00:00,679,0,penn station,12,1,0,0,0,0,0,0,1,1,Kent,North Willow Street,,44240,"{'amenity': 'Penn Station', 'road': 'North Willow Street', 'neighbourhood': 'Gateway', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
2451974646,Bruno's Authentic Pizza,restaurant,,pizza,,,,,,,,41.1545653,-81.3523579,2015-10-19T16:07:15Z,2015-10-19 16:07:15+00:00,3689,0,bruno's authentic pizza,23,0,0,0,0,0,0,0,1,1,2451974646,Bruno's Authentic Pizza,restaurant,,pizza,,,,,,,,41.1545653,-81.3523579,2015-10-19T16:07:15Z,2015-10-19 16:07:15+00:00,3689,0,bruno's authentic pizza,23,0,0,0,0,0,0,0,1,1,Kent,North Willow Street,,44240,"{'amenity': ""Bruno's Authentic Pizza"", 'road': 'North Willow Street', 'neighbourhood': 'Gateway', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
2452321502,Summit Street Cafe,restaurant,,ice_cream,Kent,,,,https://www.kent.edu/dining/summit-street-cafe-1,,,41.141413,-81.3402224,2017-01-20T13:43:10Z,2017-01-20 13:43:10+00:00,3230,0,summit street cafe,18,1,0,0,0,1,0,0,1,1,2452321502,Summit Street Cafe,restaurant,,ice_cream,Kent,,,,https://www.kent.edu/dining/summit-street-cafe-1,,,41.141413,-81.3402224,2017-01-20T13:43:10Z,2017-01-20 13:43:10+00:00,3230,0,summit street cafe,18,1,0,0,0,1,0,0,1,1,Kent,Passenger Pickup And Drop Off,,44243,"{'amenity': 'Summit Street Cafe', 'road': 'Passenger Pickup And Drop Off', 'neighbourhood': 'Science Corridor', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44243', 'country': 'United States of America', 'country_code': 'us'}"
2452437694,snackshop,cafe,,sandwich,Kent,,,,,,,41.1472973,-81.3482523,2016-05-27T16:50:17Z,2016-05-27 16:50:17+00:00,3468,0,snackshop,9,1,0,0,0,0,0,0,1,1,2452437694,snackshop,cafe,,sandwich,Kent,,,,,,,41.1472973,-81.3482523,2016-05-27T16:50:17Z,2016-05-27 16:50:17+00:00,3468,0,snackshop,9,1,0,0,0,0,0,0,1,1,Kent,Morris Road,,44240,"{'amenity': 'snackshop', 'road': 'Morris Road', 'neighbourhood': 'The Quad', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
2454834434,Flipside,restaurant,,burger,,,,,,,,41.241447,-81.4427605,2024-07-31T23:35:10Z,2024-07-31 23:35:10+00:00,481,0,flipside,8,0,0,0,0,0,0,0,1,1,2454834434,Flipside,restaurant,,burger,,,,,,,,41.241447,-81.4427605,2024-07-31T23:35:10Z,2024-07-31 23:35:10+00:00,481,0,flipside,8,0,0,0,0,0,0,0,1,1,Hudson,Village Way,,44326,"{'amenity': 'Flipside', 'road': 'Village Way', 'retail': 'First & Main Hudson', 'town': 'Hudson', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44326', 'country': 'United States of America', 'country_code': 'us'}"
2454834435,One Red Door,restaurant,,american,,,,,,,,41.2414453,-81.4429141,2015-01-25T15:31:05Z,2015-01-25 15:31:05+00:00,3956,0,one red door,12,0,0,0,0,0,0,0,1,1,2454834435,One Red Door,restaurant,,american,,,,,,,,41.2414453,-81.4429141,2015-01-25T15:31:05Z,2015-01-25 15:31:05+00:00,3956,0,one red door,12,0,0,0,0,0,0,0,1,1,Hudson,Library Street,,44326,"{'amenity': 'One Red Door', 'road': 'Library Street', 'retail': 'First & Main Hudson', 'town': 'Hudson', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44326', 'country': 'United States of America', 'country_code': 'us'}"
2464386223,Swensons,restaurant,,burger,,,,,,,,41.1549171,-81.400949,2013-09-19T19:43:11Z,2013-09-19 19:43:11+00:00,4449,0,swensons,8,0,0,0,0,0,0,0,1,1,2464386223,Swensons,restaurant,,burger,,,,,,,,41.1549171,-81.400949,2013-09-19T19:43:11Z,2013-09-19 19:43:11+00:00,4449,0,swensons,8,0,0,0,0,0,0,0,1,1,Stow,Kent Road,,44262,"{'amenity': 'Swensons', 'road': 'Kent Road', 'hamlet': 'Fish Creek', 'town': 'Stow', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44262', 'country': 'United States of America', 'country_code': 'us'}"
2468030873,Acme Fresh Market,,supermarket,,,,,,,,"Mo-Fr 09:00-20:00; Sa,Su 09:00-18:00",41.2384718,-81.4476929,2024-07-13T13:46:54Z,2024-07-13 13:46:54+00:00,499,0,acme fresh market,17,0,0,0,0,0,0,1,0,1,2468030873,Acme Fresh Market,,supermarket,,,,,,,,"Mo-Fr 09:00-20:00; Sa,Su 09:00-18:00",41.2384718,-81.4476929,2024-07-13T13:46:54Z,2024-07-13 13:46:54+00:00,499,0,acme fresh market,17,0,0,0,0,0,0,1,0,1,Hudson,Milford Drive,,44236,"{'shop': 'Acme Fresh Market', 'road': 'Milford Drive', 'retail': 'Hudson Plaza', 'town': 'Hudson', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44236', 'country': 'United States of America', 'country_code': 'us'}"
2468063763,Panera Bread,fast_food,,sandwich;bakery,Hudson,West Streetsboro Street,118,44236,https://locations.panerabread.com/oh/hudson/118-w-streetsboro-street.html,+1 330-463-5665,Mo-Sa 06:30-21:00; Su 07:00-20:00,41.2388845,-81.446488,2024-06-18T01:38:44Z,2024-06-18 01:38:44+00:00,525,0,panera bread,12,1,1,1,1,1,1,1,1,1,2468063763,Panera Bread,fast_food,,sandwich;bakery,Hudson,West Streetsboro Street,118,44236,https://locations.panerabread.com/oh/hudson/118-w-streetsboro-street.html,+1 330-463-5665,Mo-Sa 06:30-21:00; Su 07:00-20:00,41.2388845,-81.446488,2024-06-18T01:38:44Z,2024-06-18 01:38:44+00:00,525,0,panera bread,12,1,1,1,1,1,1,1,1,1,Hudson,West Streetsboro Street,118,44236,"{'amenity': 'Panera Bread', 'house_number': '118', 'road': 'West Streetsboro Street', 'town': 'Hudson', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44236', 'country': 'United States of America', 'country_code': 'us'}"
2496135558,Lulu's,restaurant,,frozen_yogurt,Hudson,Library Street,,44236,,,Mo-Su 12:00-21:00,41.2407088,-81.4432648,2024-07-21T23:41:55Z,2024-07-21 23:41:55+00:00,491,0,lulu's,6,1,1,0,1,0,0,1,1,1,2496135558,Lulu's,restaurant,,frozen_yogurt,Hudson,Library Street,,44236,,,Mo-Su 12:00-21:00,41.2407088,-81.4432648,2024-07-21T23:41:55Z,2024-07-21 23:41:55+00:00,491,0,lulu's,6,1,1,0,1,0,0,1,1,1,Hudson,Library Street,,44236,"{'amenity': ""Lulu's"", 'road': 'Library Street', 'retail': 'First & Main Hudson', 'town': 'Hudson', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44236', 'country': 'United States of America', 'country_code': 'us'}"
2496135910,Chipotle,fast_food,,mexican,Hudson,Atterbury Boulevard,5,44236,https://locations.chipotle.com/oh/hudson/5-atterbury-blvd,+1 330-342-0669,Mo-Su 10:45-22:00,41.240259,-81.4454207,2024-07-21T23:42:00Z,2024-07-21 23:42:00+00:00,491,0,chipotle,8,1,1,1,1,1,1,1,1,1,2496135910,Chipotle,fast_food,,mexican,Hudson,Atterbury Boulevard,5,44236,https://locations.chipotle.com/oh/hudson/5-atterbury-blvd,+1 330-342-0669,Mo-Su 10:45-22:00,41.240259,-81.4454207,2024-07-21T23:42:00Z,2024-07-21 23:42:00+00:00,491,0,chipotle,8,1,1,1,1,1,1,1,1,1,Hudson,Atterbury Boulevard,5,44236,"{'amenity': 'Chipotle', 'house_number': '5', 'road': 'Atterbury Boulevard', 'town': 'Hudson', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44236', 'country': 'United States of America', 'country_code': 'us'}"
2548226142,Laziza,restaurant,,israeli;mediterranean,Kent,,,,http://www.yourlaziza.com/,,,41.1528204,-81.3565359,2020-05-09T20:07:36Z,2020-05-09 20:07:36+00:00,2025,0,laziza,6,1,0,0,0,1,0,0,1,1,2548226142,Laziza,restaurant,,israeli;mediterranean,Kent,,,,http://www.yourlaziza.com/,,,41.1528204,-81.3565359,2020-05-09T20:07:36Z,2020-05-09 20:07:36+00:00,2025,0,laziza,6,1,0,0,0,1,0,0,1,1,Kent,East Erie Street,,44240,"{'amenity': 'Laziza', 'road': 'East Erie Street', 'neighbourhood': 'Downtown', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
2575254710,Slim Chickens,fast_food,,chicken,Streetsboro,Cleveland East Liverpool Road,9545,44241,https://slimchickens.com/,330-548-9456,,41.2446412,-81.3573782,2025-05-22T09:49:15Z,2025-05-22 09:49:15+00:00,187,1,slim chickens,13,1,1,1,1,1,1,0,1,1,2575254710,Slim Chickens,fast_food,,chicken,Streetsboro,Cleveland East Liverpool Road,9545,44241,https://slimchickens.com/,330-548-9456,,41.2446412,-81.3573782,2025-05-22T09:49:15Z,2025-05-22 09:49:15+00:00,187,1,slim chickens,13,1,1,1,1,1,1,0,1,1,Streetsboro,Cleveland East Liverpool Road,9545,44241,"{'amenity': 'Slim Chickens', 'house_number': '9545', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
2575279364,Dunkin' Donuts,fast_food,,donut;coffee_shop,Streetsboro,Cleve E Liverpool Road,9168,44241,https://locations.dunkindonuts.com/en/oh/streetsboro/9168-state-route-14/338519,+1 330-422-1155,04:00-21:00,41.2397236,-81.3428393,2024-05-08T23:57:30Z,2024-05-08 23:57:30+00:00,565,0,dunkin' donuts,14,1,1,1,1,1,1,1,1,1,2575279364,Dunkin' Donuts,fast_food,,donut;coffee_shop,Streetsboro,Cleve E Liverpool Road,9168,44241,https://locations.dunkindonuts.com/en/oh/streetsboro/9168-state-route-14/338519,+1 330-422-1155,04:00-21:00,41.2397236,-81.3428393,2024-05-08T23:57:30Z,2024-05-08 23:57:30+00:00,565,0,dunkin' donuts,14,1,1,1,1,1,1,1,1,1,Streetsboro,Cleveland East Liverpool Road,9168,44241,"{'amenity': ""Dunkin' Donuts"", 'house_number': '9168', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
2575281722,Baskin-Robbins,ice_cream,,ice_cream,Streetsboro,Cleve E Liverpool Road,9168,44241,https://locations.baskinrobbins.com/oh/streetsboro/9168-state-route-14,+1 330-422-1155,04:00-21:00,41.2397397,-81.3427937,2024-09-29T17:22:13Z,2024-09-29 17:22:13+00:00,421,0,baskin-robbins,14,1,1,1,1,1,1,1,1,1,2575281722,Baskin-Robbins,ice_cream,,ice_cream,Streetsboro,Cleve E Liverpool Road,9168,44241,https://locations.baskinrobbins.com/oh/streetsboro/9168-state-route-14,+1 330-422-1155,04:00-21:00,41.2397397,-81.3427937,2024-09-29T17:22:13Z,2024-09-29 17:22:13+00:00,421,0,baskin-robbins,14,1,1,1,1,1,1,1,1,1,Streetsboro,Cleveland East Liverpool Road,9168,44241,"{'amenity': 'Baskin-Robbins', 'house_number': '9168', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
2575282052,Wendy's,fast_food,,burger,Streetsboro,Cleveland East Liverpool Road,9143,44241,,+1 330-626-1170,,41.2388725,-81.3415947,2024-05-22T10:25:11Z,2024-05-22 10:25:11+00:00,551,0,wendy's,7,1,1,1,1,0,1,0,1,1,2575282052,Wendy's,fast_food,,burger,Streetsboro,Cleveland East Liverpool Road,9143,44241,,+1 330-626-1170,,41.2388725,-81.3415947,2024-05-22T10:25:11Z,2024-05-22 10:25:11+00:00,551,0,wendy's,7,1,1,1,1,0,1,0,1,1,Streetsboro,Cleveland East Liverpool Road,9143,44241,"{'amenity': ""Wendy's"", 'house_number': '9143', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
2575282770,El Campesino Mexican Restaurant,restaurant,,mexican,Streetsboro,Cleve E Liverpool Road,9169,44241,http://www.elcampesinostow.com,+1-330-626-9777,,41.2388886,-81.3422143,2021-05-18T21:45:09Z,2021-05-18 21:45:09+00:00,1651,0,el campesino mexican restaurant,31,1,1,1,1,1,1,0,1,1,2575282770,El Campesino Mexican Restaurant,restaurant,,mexican,Streetsboro,Cleve E Liverpool Road,9169,44241,http://www.elcampesinostow.com,+1-330-626-9777,,41.2388886,-81.3422143,2021-05-18T21:45:09Z,2021-05-18 21:45:09+00:00,1651,0,el campesino mexican restaurant,31,1,1,1,1,1,1,0,1,1,Streetsboro,Cleveland East Liverpool Road,9169,44241,"{'amenity': 'El Campesino Mexican Restaurant', 'house_number': '9169', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
2575286323,Taco Bell,fast_food,,tex-mex,Streetsboro,Cleve E Liverpool Road,9223,44241,https://locations.tacobell.com/oh/streetsboro/9223-st-rte-14.html,+1 330-626-2409,,41.2389486,-81.3434508,2024-05-10T21:21:13Z,2024-05-10 21:21:13+00:00,563,0,taco bell,9,1,1,1,1,1,1,0,1,1,2575286323,Taco Bell,fast_food,,tex-mex,Streetsboro,Cleve E Liverpool Road,9223,44241,https://locations.tacobell.com/oh/streetsboro/9223-st-rte-14.html,+1 330-626-2409,,41.2389486,-81.3434508,2024-05-10T21:21:13Z,2024-05-10 21:21:13+00:00,563,0,taco bell,9,1,1,1,1,1,1,0,1,1,Streetsboro,Cleveland East Liverpool Road,9223,44241,"{'amenity': 'Taco Bell', 'house_number': '9223', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
2709376774,Marc's,,supermarket,,,,,,http://marcs.com,3307735858,Mo-Su 07:00-21:00,41.0275684,-81.513606,2025-08-10T17:45:49Z,2025-08-10 17:45:49+00:00,106,1,marc's,6,0,0,0,0,1,1,1,0,1,2709376774,Marc's,,supermarket,,,,,,http://marcs.com,3307735858,Mo-Su 07:00-21:00,41.0275684,-81.513606,2025-08-10T17:45:49Z,2025-08-10 17:45:49+00:00,106,1,marc's,6,0,0,0,0,1,1,1,0,1,Akron,East Waterloo Road,,44319,"{'shop': ""Marc's"", 'road': 'East Waterloo Road', 'suburb': 'Coventry Crossing', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44319', 'country': 'United States of America', 'country_code': 'us'}"
2709376777,Waterloo Restaurant,restaurant,,american,,East Waterloo Road,423,44319,https://waterloorestaurant.com/,(330) 773-5158,,41.0291776,-81.5120126,2025-08-14T19:25:25Z,2025-08-14 19:25:25+00:00,102,1,waterloo restaurant,19,0,1,1,1,1,1,0,1,1,2709376777,Waterloo Restaurant,restaurant,,american,,East Waterloo Road,423,44319,https://waterloorestaurant.com/,(330) 773-5158,,41.0291776,-81.5120126,2025-08-14T19:25:25Z,2025-08-14 19:25:25+00:00,102,1,waterloo restaurant,19,0,1,1,1,1,1,0,1,1,Akron,East Waterloo Road,423,44319,"{'amenity': 'Waterloo Restaurant', 'house_number': '423', 'road': 'East Waterloo Road', 'suburb': 'Coventry Crossing', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44319', 'country': 'United States of America', 'country_code': 'us'}"
2767085937,Bruegger's Bagels,fast_food,,bagel,hudson,,,44236,,,Mo-Su 06:00-14:00,41.2396995,-81.4453315,2024-10-12T21:32:07Z,2024-10-12 21:32:07+00:00,408,0,bruegger's bagels,17,1,0,0,1,0,0,1,1,1,2767085937,Bruegger's Bagels,fast_food,,bagel,hudson,,,44236,,,Mo-Su 06:00-14:00,41.2396995,-81.4453315,2024-10-12T21:32:07Z,2024-10-12 21:32:07+00:00,408,0,bruegger's bagels,17,1,0,0,1,0,0,1,1,1,Hudson,Milford Drive,,44236,"{'amenity': ""Bruegger's Bagels"", 'road': 'Milford Drive', 'retail': 'Hudson Plaza', 'town': 'Hudson', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44236', 'country': 'United States of America', 'country_code': 'us'}"
